@relation test

@attribute RAIN numeric
@attribute T.MAX numeric
@attribute T.MIN numeric
@attribute T.MIN.G numeric
@attribute WIND numeric

@data
0.10293,0.61477,0.612033,1.02755,7.96
-0.467758,1.45286,1.135626,1.470837,9.08
-0.467758,0.485833,0.543738,0.528853,9.62
-0.418133,0.743707,1.568159,1.618599,14
1.467619,0.743707,0.407149,0.418031,2.79
-0.467758,1.066049,-0.457917,-0.505483,8.42
-0.070758,0.743707,-0.025384,-0.209958,10.37
-0.070758,1.087539,1.363275,1.600129,21.5
-0.244445,0.485833,1.067331,1.249193,23.42
0.00368,1.388392,0.680328,0.621204,12.54
-0.269258,1.302434,1.681983,1.747891,16.04
-0.418133,1.087539,0.953507,1.212253,13.67
-0.39332,0.851154,0.589268,0.879788,16.66
-0.467758,0.593281,0.725858,1.433896,25.29
-0.418133,0.593281,0.156735,0.491912,18.79
-0.467758,0.636259,0.725858,1.02755,14.33
-0.467758,0.593281,-0.435152,-0.080666,11.92
-0.318883,1.087539,1.20392,1.193783,12.79
-0.467758,0.829665,-0.093679,0.732026,6.42
-0.467758,1.45286,0.316089,0.547323,7.12
-0.467758,1.581797,0.657563,0.916728,11.17
-0.467758,1.237965,1.226685,1.452366,17.5
-0.467758,1.216476,0.953507,1.433896,12.87
-0.467758,0.593281,1.090096,1.304604,10.08
-0.467758,0.077533,-0.253033,-0.117607,7.79
-0.467758,0.464344,0.748622,1.212253,5.46
-0.467758,0.464344,1.112861,1.452366,3.13
-0.467758,0.700728,1.090096,1.286134,4.67
1.76537,1.066049,1.112861,1.082961,4.63
0.648806,0.18498,1.090096,1.470837,7.5
-0.467758,0.485833,1.067331,1.544718,5.71
-0.467758,1.173497,0.839682,1.267664,4.75
0.599181,1.259455,0.429914,0.510382,5.54
0.375868,0.378386,1.34051,1.67401,8
-0.467758,0.313917,1.181156,1.600129,5.79
-0.467758,0.937112,0.907977,0.658145,1.87
-0.467758,0.829665,-0.253033,-0.228428,4.54
1.591682,0.679238,1.067331,0.695085,12.33
-0.467758,1.087539,1.568159,1.932594,13.04
5.660936,1.667755,1.044566,0.898258,9.17
-0.170008,0.851154,1.135626,1.526248,12.96
0.177368,1.001581,1.34051,1.544718,11.29
0.00368,1.087539,1.181156,1.433896,5.88
0.028493,0.378386,1.29498,1.526248,4.38
-0.467758,0.851154,1.067331,0.000603,6.34
-0.467758,0.464344,0.930742,1.193783,10
-0.467758,0.786686,1.067331,1.04602,3.67
1.269119,1.345413,0.862447,0.750496,2.88
0.00368,1.796692,1.727513,1.951064,6.58
-0.467758,1.538818,1.818573,1.969534,12.17
-0.467758,0.679238,1.454334,1.489307,9.54
0.053305,1.001581,1.545394,0.000603,4.46
-0.368508,0.679238,1.636454,0.000603,8.38
1.814995,0.61477,1.272215,0.000603,8.42
-0.318883,0.786686,0.748622,0.000603,14.25
-0.442946,1.173497,0.543738,0.000603,10.75
0.276618,0.61477,-0.184739,0.000603,5.63
-0.145195,0.786686,0.543738,0.000603,10.5
0.10293,0.786686,0.316089,0.000603,7.12
-0.045945,0.808175,1.317745,0.000603,12.25
-0.318883,1.323923,0.999036,0.000603,14.29
-0.467758,1.109028,1.773043,0.000603,18.5
-0.467758,0.851154,0.816917,0.000603,9.38
-0.120383,0.593281,0.065675,0.000603,5.88
2.286433,1.04456,0.202265,0.000603,8.67
0.152555,0.958602,0.953507,0.000603,10.41
-0.19482,0.722217,0.816917,0.000603,11.38
-0.418133,1.216476,0.270559,0.000603,11.25
-0.269258,0.937112,0.452679,0.000603,7.54
-0.120383,1.45286,1.681983,0.000603,10.5
0.226993,1.109028,1.659218,0.000603,11.25
-0.170008,1.087539,1.34051,0.000603,14.21
-0.244445,1.130518,1.20392,0.000603,15.09
1.045806,1.066049,1.431569,0.000603,17.04
-0.244445,0.958602,1.20392,0.000603,21.09
-0.19482,1.02307,0.930742,0.000603,15.5
0.723243,1.02307,1.363275,0.000603,22.13
0.599181,0.700728,0.680328,0.000603,14.29
-0.219633,0.464344,0.862447,0.000603,5.54
-0.467758,1.216476,0.202265,0.000603,7.75
-0.467758,1.47435,0.839682,0.000603,6.42
-0.467758,1.323923,1.568159,0.000603,5.37
-0.343695,1.216476,2.000692,1.729421,7.41
0.896931,1.323923,1.613689,1.544718,5
-0.070758,1.066049,1.545394,1.747891,6.17
0.822493,0.722217,1.317745,1.04602,6.46
2.26162,1.173497,0.771387,0.935199,7.5
0.00368,0.378386,0.452679,0.602734,5.25
-0.170008,0.61477,-0.161974,0.196388,11.63
-0.418133,0.700728,0.703093,1.00908,8.04
-0.19482,0.851154,1.29498,1.470837,18.79
4.072935,0.700728,1.522629,1.526248,9.59
0.276618,1.02307,0.839682,1.489307,8.38
-0.442946,0.013064,0.907977,1.212253,7.54
-0.467758,0.20647,-0.662801,-0.394661,6.13
-0.19482,0.61477,0.703093,1.156842,7.25
0.00368,0.442854,0.930742,1.119902,7.92
-0.19482,0.163491,-0.161974,0.177918,11.75
-0.467758,-0.008425,-0.298563,0.104036,10.58
-0.467758,0.249449,-0.822156,-0.487012,6.79
-0.467758,-0.008425,0.22503,0.233328,2.88
-0.467758,-0.115873,0.680328,0.547323,4.63
-0.467758,0.20647,-0.594507,-0.745596,2.29
-0.467758,0.142001,-0.93598,-0.782537,6.58
-0.467758,0.593281,0.816917,1.156842,8.33
-0.145195,0.61477,1.34051,1.433896,4.88
2.832308,0.313917,1.067331,0.805907,10.83
2.832308,-0.803536,0.520973,1.04602,12
2.211995,0.356896,-1.163629,-1.00418,8.42
-0.269258,0.464344,0.065675,0.000603,11.29
4.494748,0.20647,-0.89045,-0.764066,13.79
0.276618,0.636259,0.725858,0.732026,16.54
-0.070758,0.700728,0.930742,0.898258,13.29
-0.467758,0.636259,0.020146,-0.32078,7.12
-0.467758,0.829665,-0.844921,-0.801007,7.33
-0.343695,0.700728,1.158391,0.787437,11.54
-0.467758,0.937112,0.839682,0.824377,8.29
-0.467758,0.937112,0.04291,0.104036,6.25
-0.467758,0.958602,0.930742,0.732026,8.04
-0.467758,0.743707,1.181156,1.193783,8.46
-0.467758,0.700728,-0.230268,-0.006785,4.88
-0.467758,0.464344,0.839682,0.824377,4.83
-0.467758,0.464344,0.771387,0.750496,7.79
-0.467758,0.249449,0.384384,0.288739,4.96
-0.467758,0.270938,-0.070914,0.122507,2.5
-0.467758,-0.137362,0.293324,0.418031,4.88
-0.467758,0.485833,0.885212,1.212253,3.92
-0.467758,-0.115873,-0.548977,-0.080666,4.38
-0.467758,-0.717578,-0.640037,0.140977,6.29
-0.418133,0.356896,0.04291,0.824377,11.63
-0.467758,0.593281,0.703093,1.341545,5.58
-0.467758,-0.029915,0.156735,0.436501,3.79
-0.467758,-0.115873,0.703093,0.491912,6.34
-0.467758,0.249449,0.748622,1.064491,4.92
-0.467758,0.20647,-0.640037,-0.523953,6.54
-0.343695,0.507323,0.589268,1.02755,8.5
-0.343695,0.227959,1.112861,1.452366,11.79
-0.467758,-0.996942,-0.844921,-0.35772,11.04
-0.318883,-0.416725,-1.573397,-1.207353,15.63
-0.244445,-0.825026,-0.457917,-0.006785,15.92
1.542057,-0.137362,-1.209159,-1.00418,11.96
-0.244445,-0.825026,-0.640037,0.000603,20.75
0.40068,-0.717578,-0.617272,-0.173018,12.75
-0.467758,-0.008425,-0.617272,-0.560893,10.46
1.790182,-0.588641,0.202265,-0.265369,6.04
-0.442946,-0.825026,-0.184739,0.233328,6.83
2.311245,-0.330767,-0.958745,-0.764066,10.92
-0.343695,-0.266299,0.429914,0.787437,19.75
-0.170008,-0.266299,-0.070914,-0.117607,8.29
-0.467758,-0.459704,0.429914,0.842847,3.5
-0.467758,-0.567152,-1.345748,-1.00418,4.42
-0.418133,-0.459704,-1.049805,-0.487012,12.58
-0.467758,-0.352257,0.816917,1.119902,16.25
-0.343695,-0.803536,0.520973,0.935199,14.75
-0.418133,-1.233326,-0.321328,0.196388,5.5
-0.467758,-1.147368,-1.07257,-0.616304,7.29
-0.343695,-0.696089,-1.095335,0.000603,13.7
-0.39332,-1.319284,-1.095335,-0.579364,9.42
0.276618,-0.868005,-1.573397,-1.447466,10.41
-0.318883,-1.770563,-0.594507,-0.487012,18
-0.467758,-1.92099,-1.573397,-0.967239,16.46
-0.442946,-1.92099,-1.869341,-1.207353,10.37
-0.343695,-1.512689,-1.641692,-1.502877,10.54
-0.467758,-1.211837,-0.594507,-0.209958,8.42
1.889432,-0.438215,-0.844921,-0.801007,8.38
-0.343695,-0.137362,-0.298563,0.436501,12.96
1.889432,-0.717578,0.520973,0.805907,11.17
-0.467758,-0.717578,-0.298563,-0.209958,4
-0.467758,-1.319284,-1.095335,-0.874888,5.96
-0.467758,-0.996942,-0.685566,-0.431601,5.09
-0.467758,-1.211837,-0.389623,0.34415,4.88
-0.467758,-1.426731,-0.298563,0.32568,7.41
-0.467758,-1.06141,-0.617272,-0.30231,4.71
-0.442946,-0.825026,-0.617272,0.233328,8.42
-0.467758,-0.889494,-0.048149,0.32568,12.96
-0.467758,-0.610131,0.065675,0.32568,10.13
-0.467758,-0.717578,-0.207503,0.159447,4.79
-0.467758,-0.416725,-1.573397,-1.521348,8.96
-0.467758,-0.481194,-1.345748,-1.207353,4.17
4.246622,-0.137362,-1.391278,-1.151942,13.13
3.750372,-0.803536,-0.139209,0.510382,23.67
-0.219633,-1.233326,-0.594507,-0.099137,20.25
1.070619,-0.65311,-0.435152,0.177918,12.67
-0.145195,-0.803536,-0.025384,0.491912,16.42
-0.39332,-2.049927,-0.93598,-0.505483,19.67
-0.39332,-1.104389,-1.459573,-0.764066,14
1.467619,-0.201831,-1.596162,-0.579364,20
-0.170008,-0.115873,0.316089,0.000603,28.91
-0.368508,-1.448221,-0.640037,-0.117607,16.54
-0.170008,-1.233326,-1.391278,-0.911829,9.59
-0.244445,-1.512689,-0.822156,-0.209958,15.92
0.847306,-0.266299,-0.844921,-0.413131,9.87
-0.39332,-0.395236,-0.776626,-0.283839,16.08
-0.467758,-1.104389,-1.118099,-0.597834,10.41
-0.467758,-1.254815,-2.09699,-1.816872,5.71
-0.467758,-1.340773,-2.028696,0.000603,9.33
-0.467758,-2.286311,-1.960401,-1.835342,4.92
0.797681,-2.264821,-2.324639,-1.927694,7
1.020994,-1.792053,-1.869341,-0.837947,12.38
0.375868,-1.92099,-1.482338,-1.00418,11.92
-0.467758,-2.135885,-1.345748,-0.782537,7.79
-0.467758,-2.178864,-3.098646,-2.555683,13.62
2.211995,-2.178864,-1.436808,-0.911829,28.79
-0.467758,-2.200353,-1.459573,-0.653245,27.79
-0.467758,0.000171,-0.000343,-0.30231,23.45
0.499931,0.000171,-0.000343,-0.468542,20.75
2.633808,0.000171,-0.000343,-0.468542,13.83
1.120244,0.000171,-0.000343,-0.209958,8.54
-0.170008,0.000171,-0.000343,-0.173018,13.08
-0.467758,0.000171,-0.000343,-0.099137,20.91
-0.467758,0.000171,-0.000343,-0.376191,16.75
-0.467758,0.000171,-0.000343,-0.634774,16.83
-0.467758,0.000171,-0.000343,-0.708656,21.67
-0.467758,0.000171,-0.000343,-0.505483,19.38
-0.467758,0.000171,-0.000343,-0.708656,9.79
1.020994,0.000171,-0.000343,-1.742991,3.96
-0.467758,0.000171,-0.000343,-2.906618,5.21
-0.467758,0.000171,-0.000343,-3.165202,10.46
0.425493,0.000171,-0.000343,-1.742991,9.17
-0.442946,0.000171,-0.000343,-0.745596,12.58
-0.467758,0.000171,-0.000343,-1.133472,15.37
-0.467758,0.000171,-0.000343,-0.893358,21.5
-0.467758,0.000171,-0.000343,-0.893358,23.79
-0.269258,0.000171,-0.000343,-1.115002,19.62
-0.467758,0.000171,-0.000343,-0.98571,13.83
-0.467758,0.000171,-0.000343,-1.244293,11.92
-0.467758,0.000171,-0.000343,-2.648034,2.17
-0.467758,0.000171,-0.000343,-2.758856,3.04
-0.467758,0.000171,-0.000343,-2.130867,8.92
-0.467758,0.000171,-0.000343,-1.835342,8.38
-0.467758,0.000171,-0.000343,-1.613699,1.63
-0.467758,0.000171,-0.000343,-1.373585,1.33
1.417994,0.000171,-0.000343,-0.505483,7.41
-0.318883,0.000171,-0.000343,-0.616304,19.62
-0.145195,0.000171,-0.000343,-0.690185,11.83
-0.368508,0.000171,-0.000343,-0.505483,14.04
-0.318883,0.000171,-0.000343,-1.059591,15.16
-0.418133,0.000171,-0.000343,-1.539818,8.67
1.269119,0.000171,-0.000343,-2.130867,9.13
7.472251,0.000171,-0.000343,-1.096531,22
2.509745,0.000171,-0.000343,-0.523953,20.25
-0.467758,0.000171,-0.000343,-0.30231,11.83
-0.29407,0.000171,-0.000343,-1.502877,10.37
0.847306,0.000171,-0.000343,-0.782537,16.88
-0.467758,0.000171,-0.000343,-0.209958,15.67
-0.467758,0.000171,-0.000343,-0.30231,6.79
-0.467758,0.000171,-0.000343,-0.523953,5.21
1.318744,0.000171,-0.000343,-1.632169,12.83
1.095431,0.000171,-0.000343,0.307209,19.17
-0.467758,0.000171,-0.000343,0.177918,15.5
-0.467758,0.000171,-0.000343,-0.30231,13.54
-0.467758,0.000171,-0.000343,-0.431601,7.83
-0.467758,0.000171,-0.000343,-1.724521,10.34
-0.467758,0.000171,-0.000343,-0.782537,14.54
-0.467758,0.000171,-0.000343,-1.244293,9.92
-0.467758,0.000171,-0.000343,-1.00418,8.5
-0.467758,0.000171,-0.000343,-1.724521,5.5
-0.467758,0.000171,-0.000343,-1.853813,9.33
-0.467758,0.000171,-0.000343,-1.00418,13.75
-0.467758,0.000171,-0.000343,-2.112396,11.46
-0.467758,0.000171,-0.000343,-0.782537,19.25
-0.467758,0.000171,-0.000343,-0.874888,12.5
-0.467758,0.000171,-0.000343,-0.523953,16.46
-0.467758,-1.340773,-0.958745,-0.911829,16.21
-0.442946,-1.190347,-1.07257,-0.801007,15.83
-0.39332,-1.06141,-0.548977,0.251799,14.46
0.524743,-0.330767,-0.366858,0.196388,14.42
0.10293,0.013064,0.065675,0.528853,20.21
-0.418133,-0.352257,0.429914,0.916728,9.96
-0.467758,-0.115873,-0.070914,0.639674,17.88
-0.219633,-0.330767,0.1795,0.639674,17.5
0.450305,-0.910984,-0.070914,0.307209,13.33
-0.343695,-0.438215,-0.366858,0.307209,17.33
-0.467758,-1.0829,-1.823811,-1.392056,5.66
-0.442946,-0.352257,-1.254689,-0.801007,6.67
-0.29407,-0.266299,-2.074225,-1.650639,11.46
-0.442946,-0.22332,-0.412388,0.381091,13.92
4.12256,0.18498,0.429914,0.713555,14.25
0.028493,-0.201831,0.04291,0.621204,16.62
0.698431,-0.696089,0.04291,-0.283839,13.17
-0.467758,0.013064,0.04291,0.510382,12.42
3.204496,-1.06141,-1.07257,-0.708656,9.54
-0.467758,-0.416725,-0.366858,0.381091,7.54
-0.467758,-0.674599,-1.459573,-1.244293,4.33
-0.467758,-1.405242,-0.867686,-0.911829,4.17
-0.467758,-0.266299,-1.937636,-1.502877,4.79
1.120244,-0.696089,-1.07257,-0.98571,19.75
-0.368508,-0.416725,-0.230268,0.491912,19.55
0.251805,-0.137362,-0.457917,0.307209,7.62
-0.418133,-0.696089,-0.548977,0.122507,13.92
-0.09557,-1.168858,-0.958745,-0.413131,9.83
-0.467758,-0.782047,-1.687222,-1.392056,8.67
-0.467758,-1.168858,-1.322984,-0.801007,9.38
-0.467758,-0.459704,-1.960401,-1.502877,6.83
0.078118,0.000171,-0.000343,-0.209958,11.79
-0.467758,0.000171,-0.000343,-1.096531,8.96
-0.418133,0.000171,-0.000343,-0.801007,8.71
0.599181,0.000171,-0.000343,-0.283839,13
1.318744,0.000171,-0.000343,-0.136077,20.04
-0.021133,0.000171,-0.000343,-0.006785,20.5
-0.467758,0.000171,-0.000343,-0.006785,18.5
-0.39332,0.000171,-0.000343,-0.006785,10.41
-0.19482,0.000171,-0.000343,0.307209,11.67
-0.170008,0.000171,-0.000343,0.307209,7.25
-0.467758,0.000171,-0.000343,0.307209,9.54
-0.467758,0.000171,-0.000343,-1.170412,16
2.038307,0.000171,-0.000343,-0.413131,15.21
0.20218,0.000171,-0.000343,0.104036,16.46
-0.19482,0.000171,-0.000343,0.916728,8.87
-0.467758,0.000171,-0.000343,0.916728,9.67
-0.467758,0.000171,-0.000343,-0.080666,8
-0.19482,0.000171,-0.000343,-0.043726,9.92
0.971369,0.000171,-0.000343,-1.336645,9.5
-0.045945,0.000171,-0.000343,0.32568,21.54
0.623993,0.000171,-0.000343,0.528853,19.58
-0.467758,0.000171,-0.000343,0.713555,13.42
-0.418133,0.000171,-0.000343,0.602734,6
-0.418133,0.000171,-0.000343,0.104036,6.67
-0.467758,0.000171,-0.000343,-0.634774,4.83
-0.318883,0.000171,-0.000343,-0.597834,5.71
-0.442946,0.000171,-0.000343,-0.505483,12.12
-0.418133,0.000171,-0.000343,1.729421,11.42
-0.467758,0.000171,-0.000343,0.621204,11.75
-0.19482,0.000171,-0.000343,-0.099137,12.33
-0.442946,-0.115873,0.020146,0.122507,14.46
-0.170008,-0.137362,-0.93598,-0.413131,15.37
-0.467758,0.034554,-0.184739,0.196388,12.96
0.177368,0.227959,-0.435152,-0.30231,13.37
-0.368508,-0.459704,-0.685566,-0.191488,14.96
-0.29407,0.163491,-0.526212,-0.025255,13.67
0.326243,0.399875,0.543738,0.916728,18.75
-0.269258,0.142001,0.452679,0.824377,11.67
-0.145195,0.227959,-0.184739,-0.099137,13.88
-0.244445,-0.24481,0.407149,0.879788,23.09
-0.467758,0.099022,-0.548977,-0.246899,12.25
-0.442946,0.464344,0.816917,0.879788,15.59
-0.269258,0.18498,0.589268,0.528853,20.33
-0.19482,0.249449,0.293324,0.510382,13.42
-0.343695,0.464344,-0.207503,0.000603,12.83
-0.343695,1.066049,-0.594507,-0.542423,14.42
-0.467758,0.700728,-0.594507,-0.542423,13.96
-0.269258,-0.008425,0.452679,0.658145,19.33
0.772868,0.056043,-0.366858,-0.099137,11.38
0.375868,0.356896,0.293324,0.824377,14.5
1.219494,-0.158852,0.065675,0.196388,7.21
-0.467758,-0.115873,-0.844921,-0.727126,7.62
-0.418133,-0.287789,-0.230268,-0.394661,7
0.549556,-0.373746,-1.322984,-1.262764,4.96
-0.19482,0.464344,0.452679,0.824377,8.38
-0.368508,0.507323,1.044566,1.02755,9.29
-0.467758,0.142001,-0.093679,-0.413131,5.13
-0.467758,0.786686,-0.93598,-0.634774,5.63
-0.467758,0.593281,0.065675,0.000603,10.92
0.152555,-0.115873,0.065675,0.436501,8.25
-0.467758,0.808175,0.816917,0.824377,6.13
-0.467758,0.000171,-0.000343,0.787437,10.92
-0.467758,0.000171,-0.000343,0.898258,14.46
-0.467758,0.000171,-0.000343,0.99061,17.67
-0.418133,0.000171,-0.000343,0.510382,9.79
-0.467758,0.000171,-0.000343,1.249193,6
-0.467758,0.000171,-0.000343,1.230723,6.29
-0.467758,0.000171,-0.000343,0.824377,3.58
-0.467758,0.000171,-0.000343,0.307209,4.25
-0.467758,0.000171,-0.000343,0.935199,8.38
-0.467758,0.000171,-0.000343,0.732026,5.75
4.196997,0.000171,-0.000343,0.418031,2.92
0.772868,0.000171,-0.000343,1.71095,4.25
-0.467758,0.000171,-0.000343,0.32568,4.92
-0.467758,0.000171,-0.000343,0.528853,4.83
0.772868,0.000171,-0.000343,0.418031,7.17
-0.269258,0.000171,-0.000343,1.396956,8.29
0.648806,0.000171,-0.000343,1.267664,5.88
-0.269258,0.000171,-0.000343,1.470837,17.83
0.351055,0.000171,-0.000343,0.639674,8.92
-0.442946,0.000171,-0.000343,1.249193,8.67
-0.343695,0.000171,-0.000343,1.230723,10.34
1.095431,0.000171,-0.000343,0.879788,11.83
-0.39332,0.000171,-0.000343,0.418031,11.87
0.226993,0.000171,-0.000343,1.064491,12.04
0.30143,0.000171,-0.000343,1.02755,8.17
0.40068,0.000171,-0.000343,1.02755,12.71
0.276618,0.000171,-0.000343,0.621204,13.04
0.375868,0.000171,-0.000343,1.396956,12.17
0.226993,0.000171,-0.000343,1.286134,13.5
-0.343695,0.000171,-0.000343,1.267664,11.58
-0.269258,0.61477,1.135626,1.470837,8.54
-0.39332,0.786686,1.067331,1.563188,5.09
-0.467758,0.829665,1.317745,1.452366,6.46
-0.29407,0.507323,1.112861,1.064491,8.5
0.375868,0.700728,0.930742,1.433896,5.17
-0.442946,0.593281,1.181156,1.563188,2.67
-0.467758,0.700728,1.067331,1.267664,6.46
-0.467758,0.700728,0.976271,1.360015,10.92
-0.442946,0.657749,1.158391,1.360015,13.96
-0.418133,0.786686,0.953507,1.415426,8.17
-0.244445,0.356896,0.452679,0.36262,4.46
-0.39332,0.485833,0.862447,1.119902,4.79
-0.343695,0.829665,0.316089,0.122507,5.54
-0.467758,1.431371,1.317745,1.249193,14.71
0.475118,1.173497,1.590924,1.526248,12.04
0.028493,1.216476,1.181156,1.341545,10.29
-0.467758,0.915623,1.29498,1.156842,9.75
-0.467758,1.302434,0.862447,0.879788,6.5
-0.368508,1.302434,1.659218,1.840242,10.04
-0.467758,0.937112,-0.389623,-0.32078,6.5
-0.467758,2.29095,1.181156,1.02755,7.29
0.375868,0.937112,1.955162,1.951064,6.5
0.10293,1.066049,1.408805,1.360015,7.87
-0.442946,1.04456,1.522629,1.951064,11.17
-0.19482,0.894133,0.429914,0.639674,11
-0.467758,0.937112,0.634798,0.602734,6.5
-0.467758,1.45286,0.1795,-0.043726,5.5
-0.467758,1.517329,0.04291,0.048626,5.91
-0.467758,1.667755,0.156735,-0.006785,8.21
-0.467758,2.613292,0.703093,0.824377,4.33
-0.467758,1.925629,0.520973,0.32568,4.33
-0.467758,1.732223,1.431569,1.415426,5.41
-0.467758,1.495839,0.816917,0.510382,4.08
-0.467758,1.345413,0.930742,0.732026,2.62
-0.467758,1.667755,1.568159,1.637069,3.13
0.549556,1.066049,1.454334,1.267664,10.5
-0.467758,1.173497,1.181156,1.489307,7
-0.467758,1.560308,1.727513,1.858712,12.58
-0.467758,0.700728,0.748622,0.861318,13.5
1.86462,0.851154,0.498209,0.36262,7.96
0.053305,1.366902,1.408805,1.396956,14.09
-0.070758,1.087539,1.317745,1.563188,11.25
-0.467758,1.173497,1.181156,1.452366,8.38
-0.467758,0.61477,0.976271,1.470837,6.58
0.599181,0.915623,0.520973,0.547323,6.67
3.278934,0.636259,-0.048149,-0.173018,9.21
10.549005,-0.072894,0.725858,1.230723,17.67
-0.467758,0.356896,0.543738,1.119902,15.67
-0.467758,0.937112,0.202265,0.196388,6.92
0.425493,0.958602,1.090096,1.396956,7.79
-0.368508,0.786686,0.543738,0.713555,11.08
0.375868,1.066049,0.748622,0.898258,9.46
-0.418133,1.173497,1.431569,1.67401,7.62
0.475118,0.958602,0.885212,0.621204,13.13
-0.368508,1.216476,1.067331,1.230723,13.59
0.425493,0.937112,1.431569,1.600129,9
0.351055,0.851154,1.34051,1.433896,19.62
-0.418133,0.464344,1.135626,1.341545,14.62
-0.467758,0.464344,0.771387,0.36262,7.41
-0.467758,0.679238,0.930742,0.713555,8.33
2.36087,0.937112,1.34051,1.00908,11.12
-0.343695,0.485833,1.181156,1.544718,9.59
-0.343695,0.000171,-0.000343,0.510382,10.34
-0.145195,0.000171,-0.000343,1.119902,8.96
0.226993,0.000171,-0.000343,0.510382,11.25
-0.467758,0.000171,-0.000343,0.473442,5.96
1.219494,0.000171,-0.000343,0.436501,9.25
1.244306,0.000171,-0.000343,0.067096,10.34
0.028493,0.000171,-0.000343,1.341545,14.67
-0.170008,0.000171,-0.000343,-0.246899,13.13
-0.39332,0.000171,-0.000343,0.528853,14.04
-0.467758,0.000171,-0.000343,-0.30231,3.71
-0.467758,0.000171,-0.000343,1.304604,2.54
-0.467758,0.000171,-0.000343,0.048626,4.29
-0.467758,0.000171,-0.000343,0.196388,9.79
-0.467758,0.000171,-0.000343,0.935199,9.33
-0.467758,0.000171,-0.000343,-0.209958,5.91
-0.467758,0.000171,-0.000343,-0.209958,4.75
0.921744,0.000171,-0.000343,0.104036,7.83
-0.467758,0.000171,-0.000343,0.307209,5.41
-0.418133,0.000171,-0.000343,0.104036,6.75
-0.467758,0.000171,-0.000343,1.378485,5.5
-0.467758,0.000171,-0.000343,0.251799,2.54
-0.467758,0.000171,-0.000343,0.510382,3.21
0.028493,0.000171,-0.000343,0.307209,5.09
-0.145195,0.000171,-0.000343,0.916728,14.67
3.452621,0.000171,-0.000343,-0.191488,13.37
-0.467758,0.000171,-0.000343,0.916728,23.04
-0.467758,0.000171,-0.000343,0.177918,15
-0.39332,0.000171,-0.000343,0.085566,10.17
-0.467758,0.000171,-0.000343,1.563188,17.88
-0.418133,0.000171,-0.000343,0.916728,12.5
-0.244445,0.000171,-0.000343,1.341545,15.71
-0.170008,0.000171,-0.000343,1.341545,10.54
0.028493,0.000171,-0.000343,1.156842,14.21
-0.09557,0.000171,-0.000343,-0.043726,14.25
0.127743,0.000171,-0.000343,0.32568,9.04
0.797681,0.000171,-0.000343,-0.690185,8.71
-0.467758,0.000171,-0.000343,1.064491,11.17
-0.368508,0.000171,-0.000343,1.637069,14.33
-0.467758,0.000171,-0.000343,-0.597834,15.25
-0.467758,0.000171,-0.000343,1.082961,14.42
-0.467758,0.000171,-0.000343,1.119902,9.83
-0.39332,0.000171,-0.000343,-0.801007,9.42
-0.467758,0.000171,-0.000343,0.196388,14.21
0.599181,0.000171,-0.000343,-0.801007,3.83
-0.219633,0.000171,-0.000343,1.082961,11.67
-0.467758,0.000171,-0.000343,-0.597834,7.46
-0.467758,0.000171,-0.000343,0.732026,10.37
-0.467758,0.000171,-0.000343,0.288739,12.96
-0.418133,0.000171,-0.000343,1.452366,15.09
-0.467758,0.000171,-0.000343,-0.413131,13.42
1.095431,0.000171,-0.000343,1.304604,13.88
-0.368508,0.000171,-0.000343,-0.413131,9.79
-0.467758,0.000171,-0.000343,1.119902,12.92
-0.467758,0.000171,-0.000343,1.341545,4.83
-0.467758,0.000171,-0.000343,-0.413131,6.04
-0.467758,0.000171,-0.000343,1.230723,11.21
-0.442946,0.000171,-0.000343,1.101431,15.37
0.872118,0.000171,-0.000343,1.526248,12.04
0.276618,0.000171,-0.000343,0.972139,8.21
1.914245,0.000171,-0.000343,1.433896,15.92
-0.418133,0.000171,-0.000343,0.067096,5.25
-0.343695,0.000171,-0.000343,0.067096,8.25
3.551872,0.000171,-0.000343,0.048626,6
0.028493,0.000171,-0.000343,0.565793,7.33
1.492432,0.000171,-0.000343,0.639674,16.13
1.96387,0.000171,-0.000343,1.064491,11.12
-0.418133,0.000171,-0.000343,-0.117607,3
-0.467758,0.000171,-0.000343,0.067096,7.62
-0.467758,0.000171,-0.000343,-1.00418,13
2.311245,0.000171,-0.000343,-1.318175,6.58
1.417994,0.000171,-0.000343,1.082961,19.83
-0.39332,0.000171,-0.000343,1.230723,18.29
